,SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
10644,50,8,99,Colorado,Prowers County,11,4,969,511,458,478,429,11,6,9,9,2,7,1,0,10,7,488,436,14,9,12,11,4,9,3,0,262,247,239,230,9,4,4,3,2,7,1,0,7,3,246,233,11,5,7,4,3,8,2,0,249,211,239,199,2,2,5,6,0,0,0,0,3,4,242,203,3,4,5,7,1,1,1,0
10645,50,8,99,Colorado,Prowers County,11,5,797,434,363,415,336,10,5,6,11,1,4,0,0,2,7,417,342,11,7,6,14,2,6,0,1,205,201,190,182,10,5,2,5,1,4,0,0,2,5,192,186,11,7,2,7,2,6,0,0,229,162,225,154,0,0,4,6,0,0,0,0,0,2,225,156,0,0,4,7,0,0,0,1
10646,50,8,99,Colorado,Prowers County,11,6,676,362,314,336,296,4,3,9,8,1,2,0,1,12,4,348,300,9,4,15,11,2,2,0,1,181,190,164,180,4,3,3,2,1,1,0,1,9,3,173,183,9,3,7,5,1,1,0,1,181,124,172,116,0,0,6,6,0,1,0,0,3,1,175,117,0,1,8,6,1,1,0,0
10647,50,8,99,Colorado,Prowers County,11,7,669,342,327,314,307,4,6,12,7,1,0,0,1,11,6,325,313,5,6,18,11,5,2,0,1,202,197,188,188,4,4,4,0,0,0,0,1,6,4,194,192,5,4,6,2,3,2,0,1,140,130,126,119,0,2,8,7,1,0,0,0,5,2,131,121,0,2,12,9,2,0,0,0
10648,50,8,99,Colorado,Prowers County,11,8,733,360,373,337,350,2,2,7,12,4,2,0,0,10,7,347,357,4,3,15,17,4,3,0,0,206,222,193,212,2,1,2,5,4,1,0,0,5,3,198,215,3,1,6,7,4,2,0,0,154,151,144,138,0,1,5,7,0,1,0,0,5,4,149,142,1,2,9,10,0,1,0,0
10649,50,8,99,Colorado,Prowers County,11,9,660,321,339,304,329,9,1,5,4,1,2,0,0,2,3,306,332,10,1,5,6,2,3,0,0,201,210,188,205,7,0,3,1,1,2,0,0,2,2,190,207,8,0,3,2,2,3,0,0,120,129,116,124,2,1,2,3,0,0,0,0,0,1,116,125,2,1,2,4,0,0,0,0
10650,50,8,99,Colorado,Prowers County,11,10,632,328,304,310,294,4,0,10,7,1,0,0,0,3,3,313,297,5,1,12,9,1,0,0,0,214,181,200,175,4,0,6,4,1,0,0,0,3,2,203,177,5,1,8,5,1,0,0,0,114,123,110,119,0,0,4,3,0,0,0,0,0,1,110,120,0,0,4,4,0,0,0,0
10651,50,8,99,Colorado,Prowers County,11,11,630,312,318,299,289,2,2,9,9,0,2,0,0,2,16,301,305,3,4,9,20,1,5,0,0,179,207,175,188,1,1,2,1,0,2,0,0,1,15,176,203,1,2,2,12,1,5,0,0,133,111,124,101,1,1,7,8,0,0,0,0,1,1,125,102,2,2,7,8,0,0,0,0
10652,50,8,99,Colorado,Prowers County,11,12,834,411,423,383,406,4,0,16,7,3,1,0,1,5,8,387,414,5,1,19,13,6,2,0,1,306,315,291,302,4,0,5,4,3,1,0,1,3,7,294,309,4,0,6,10,5,2,0,1,105,108,92,104,0,0,11,3,0,0,0,0,2,1,93,105,1,1,13,3,1,0,0,0
10653,50,8,99,Colorado,Prowers County,11,13,806,407,399,393,382,3,0,4,5,2,5,0,1,5,6,397,388,4,2,8,8,2,5,1,2,288,309,279,300,3,0,1,2,2,5,0,0,3,2,282,302,3,1,4,3,2,5,0,0,119,90,114,82,0,0,3,3,0,0,0,1,2,4,115,86,1,1,4,5,0,0,1,2
10654,50,8,99,Colorado,Prowers County,11,14,700,334,366,326,357,0,1,3,3,1,0,0,0,4,5,330,362,2,1,4,8,2,0,0,0,249,296,244,292,0,1,1,0,1,0,0,0,3,3,247,295,1,1,2,3,2,0,0,0,85,70,82,65,0,0,2,3,0,0,0,0,1,2,83,67,1,0,2,5,0,0,0,0
10655,50,8,99,Colorado,Prowers County,11,15,532,274,258,268,246,0,3,4,6,0,1,0,0,2,2,270,248,0,4,6,8,0,1,0,0,214,191,211,183,0,3,2,4,0,1,0,0,1,0,212,183,0,3,3,4,0,1,0,0,60,67,57,63,0,0,2,2,0,0,0,0,1,2,58,65,0,1,3,4,0,0,0,0
10656,50,8,99,Colorado,Prowers County,11,16,375,156,219,154,212,0,1,1,3,0,2,0,0,1,1,155,213,0,2,2,3,0,2,0,0,131,181,130,178,0,0,0,1,0,2,0,0,1,0,131,178,0,0,1,1,0,2,0,0,25,38,24,34,0,1,1,2,0,0,0,0,0,1,24,35,0,2,1,2,0,0,0,0
10657,50,8,99,Colorado,Prowers County,11,17,246,92,154,86,150,0,1,6,2,0,0,0,0,0,1,86,151,0,1,6,3,0,0,0,0,74,128,69,126,0,0,5,1,0,0,0,0,0,1,69,127,0,0,5,2,0,0,0,0,18,26,17,24,0,1,1,1,0,0,0,0,0,0,17,24,0,1,1,1,0,0,0,0
10658,50,8,99,Colorado,Prowers County,11,18,290,108,182,106,175,0,0,1,4,1,0,0,0,0,3,106,178,0,0,1,7,1,0,0,0,92,165,91,160,0,0,0,2,1,0,0,0,0,3,91,163,0,0,0,5,1,0,0,0,16,17,15,15,0,0,1,2,0,0,0,0,0,0,15,15,0,0,1,2,0,0,0,0
10849,50,8,101,Colorado,Pueblo County,11,0,167529,82556,84973,74119,76923,2413,1911,2633,2593,823,992,151,148,2417,2406,76368,79152,3048,2552,4068,4046,1317,1464,289,277,46690,48650,42389,44644,1830,1266,546,592,608,787,62,71,1255,1290,43553,45833,2232,1685,1126,1215,950,1116,146,156,35866,36323,31730,32279,583,645,2087,2001,215,205,89,77,1162,1116,32815,33319,816,867,2942,2831,367,348,143,121
10850,50,8,101,Colorado,Pueblo County,11,1,9748,5018,4730,4185,4056,181,143,289,218,62,42,15,15,286,256,4458,4293,284,236,418,340,132,104,31,27,2238,2113,1908,1840,110,78,29,28,31,23,5,4,155,140,2056,1969,178,138,76,75,79,69,14,13,2780,2617,2277,2216,71,65,260,190,31,19,10,11,131,116,2402,2324,106,98,342,265,53,35,17,14
10851,50,8,101,Colorado,Pueblo County,11,2,10250,5269,4981,4529,4249,146,154,248,225,53,65,10,12,283,276,4793,4508,247,254,381,361,123,133,22,28,2338,2231,2042,1925,79,76,36,39,34,41,3,5,144,145,2176,2060,142,139,79,88,84,85,10,15,2931,2750,2487,2324,67,78,212,186,19,24,7,7,139,131,2617,2448,105,115,302,273,39,48,12,13
10852,50,8,101,Colorado,Pueblo County,11,3,10948,5640,5308,4885,4653,165,155,198,185,66,59,8,11,318,245,5186,4881,282,242,350,308,141,114,23,21,2555,2406,2254,2132,78,81,22,28,37,40,4,5,160,120,2408,2245,150,134,72,68,88,77,13,12,3085,2902,2631,2521,87,74,176,157,29,19,4,6,158,125,2778,2636,132,108,278,240,53,37,10,9
10853,50,8,101,Colorado,Pueblo County,11,4,11262,5810,5452,5061,4719,230,183,187,184,63,71,13,11,256,284,5294,4982,324,287,317,320,120,134,28,29,2751,2483,2371,2145,168,103,32,32,48,52,4,7,128,144,2487,2276,231,174,74,73,84,93,12,17,3059,2969,2690,2574,62,80,155,152,15,19,9,4,128,140,2807,2706,93,113,243,247,36,41,16,12
10854,50,8,101,Colorado,Pueblo County,11,5,10265,5324,4941,4658,4308,237,173,178,189,62,64,14,13,175,194,4824,4487,287,243,267,284,99,99,27,29,2557,2379,2225,2036,158,124,25,46,47,50,6,5,96,118,2316,2147,195,176,59,91,75,76,13,14,2767,2562,2433,2272,79,49,153,143,15,14,8,8,79,76,2508,2340,92,67,208,193,24,23,14,15
10855,50,8,101,Colorado,Pueblo County,11,6,11279,5778,5501,5123,4877,211,177,190,184,57,77,15,6,182,180,5291,5044,260,222,303,288,94,116,26,17,2970,2910,2601,2577,170,123,58,44,44,64,3,1,94,101,2684,2670,202,157,104,89,67,91,9,8,2808,2591,2522,2300,41,54,132,140,13,13,12,5,88,79,2607,2374,58,65,199,199,27,25,17,9
10856,50,8,101,Colorado,Pueblo County,11,7,10750,5416,5334,4822,4775,179,134,185,202,62,59,18,13,150,151,4957,4911,208,170,280,299,94,85,30,22,2971,2908,2657,2635,147,98,45,44,54,47,6,8,62,76,2709,2704,162,120,73,83,76,64,15,14,2445,2426,2165,2140,32,36,140,158,8,12,12,5,88,75,2248,2207,46,50,207,216,18,21,15,8
10857,50,8,101,Colorado,Pueblo County,11,8,10401,5201,5200,4620,4678,177,114,176,163,78,93,12,16,138,136,4748,4805,204,137,267,251,104,120,20,24,2828,2840,2517,2584,139,72,41,38,59,70,4,9,68,67,2581,2649,155,86,77,71,79,89,8,13,2373,2360,2103,2094,38,42,135,125,19,23,8,7,70,69,2167,2156,49,51,190,180,25,31,12,11
10858,50,8,101,Colorado,Pueblo County,11,9,9345,4660,4685,4213,4249,133,102,153,140,61,87,6,7,94,100,4300,4344,148,119,222,211,74,105,11,12,2571,2522,2337,2304,115,59,30,29,44,75,3,5,42,50,2376,2349,123,70,55,59,53,90,6,8,2089,2163,1876,1945,18,43,123,111,17,12,3,2,52,50,1924,1995,25,49,167,152,21,15,5,4
10859,50,8,101,Colorado,Pueblo County,11,10,9931,4880,5051,4429,4599,161,116,147,141,43,69,6,14,94,112,4514,4700,172,136,211,222,65,88,15,19,2875,2976,2620,2740,143,77,32,33,26,56,4,7,50,63,2666,2796,151,89,61,73,41,71,9,10,2005,2075,1809,1859,18,39,115,108,17,13,2,7,44,49,1848,1904,21,47,150,149,24,17,6,9
10860,50,8,101,Colorado,Pueblo County,11,11,9818,4836,4982,4443,4613,132,74,138,142,32,63,5,5,86,85,4523,4691,137,84,205,210,46,77,12,10,2989,3042,2763,2854,109,47,43,34,26,58,2,3,46,46,2806,2897,110,53,76,68,36,68,7,6,1847,1940,1680,1759,23,27,95,108,6,5,3,2,40,39,1717,1794,27,31,129,142,10,9,5,4
10861,50,8,101,Colorado,Pueblo County,11,12,11210,5349,5861,4942,5462,119,92,153,161,45,47,4,6,86,93,5015,5547,127,100,225,240,60,62,10,9,3486,3792,3239,3575,105,75,51,47,37,40,2,4,52,51,3283,3620,108,81,90,87,50,52,7,7,1863,2069,1703,1887,14,17,102,114,8,7,2,2,34,42,1732,1927,19,19,135,153,10,10,3,2
10862,50,8,101,Colorado,Pueblo County,11,13,11334,5379,5955,4995,5532,102,81,137,162,47,66,10,5,88,109,5078,5631,112,93,214,256,55,77,14,11,3621,3948,3414,3705,88,66,24,56,41,59,6,1,48,61,3459,3757,94,72,62,107,46,66,8,7,1758,2007,1581,1827,14,15,113,106,6,7,4,4,40,48,1619,1874,18,21,152,149,9,11,6,4
10863,50,8,101,Colorado,Pueblo County,11,14,10155,4847,5308,4512,4977,91,65,118,128,44,58,4,3,78,77,4583,5050,97,70,184,197,53,65,9,4,3297,3650,3088,3461,85,54,30,35,41,53,2,2,51,45,3134,3503,89,58,73,73,46,59,7,3,1550,1658,1424,1516,6,11,88,93,3,5,2,1,27,32,1449,1547,8,12,111,124,7,6,2,1
10864,50,8,101,Colorado,Pueblo County,11,15,7869,3730,4139,3515,3927,61,44,78,89,20,30,5,7,51,42,3565,3966,65,49,123,123,24,35,5,8,2674,2901,2557,2786,51,40,21,30,16,21,4,3,25,21,2582,2806,54,42,41,46,19,24,4,4,1056,1238,958,1141,10,4,57,59,4,9,1,4,26,21,983,1160,11,7,82,77,5,11,1,4
10865,50,8,101,Colorado,Pueblo County,11,16,5275,2336,2939,2228,2814,36,41,32,33,12,17,3,1,25,33,2253,2846,38,44,54,60,13,20,3,3,1716,2119,1642,2037,36,33,13,11,10,16,2,1,13,21,1655,2057,37,33,24,29,11,18,2,3,620,820,586,777,0,8,19,22,2,1,1,0,12,12,598,789,1,11,30,31,2,2,1,0
10866,50,8,101,Colorado,Pueblo County,11,17,3661,1603,2058,1541,1982,21,28,19,22,8,5,3,2,11,19,1552,2000,25,30,26,39,10,8,3,2,1175,1466,1129,1415,19,26,12,9,6,5,2,1,7,10,1136,1425,21,28,16,17,7,5,2,1,428,592,412,567,2,2,7,13,2,0,1,1,4,9,416,575,4,2,10,22,3,3,1,1
10867,50,8,101,Colorado,Pueblo County,11,18,4028,1480,2548,1418,2453,31,35,7,25,8,20,0,1,16,14,1434,2466,31,36,21,37,10,22,0,2,1078,1964,1025,1893,30,34,2,9,7,17,0,0,14,11,1039,1903,30,35,14,18,9,19,0,1,402,584,393,560,1,1,5,16,1,3,0,1,2,3,395,563,1,1,7,19,1,3,0,1
11058,50,8,103,Colorado,Rio Blanco County,11,0,6336,3237,3099,3036,2897,42,37,58,43,15,27,2,5,84,90,3109,2980,69,65,98,93,39,45,8,8,2866,2818,2708,2651,39,35,36,32,14,27,2,5,67,68,2765,2714,62,56,64,69,35,42,8,7,371,281,328,246,3,2,22,11,1,0,0,0,17,22,344,266,7,9,34,24,4,3,0,1
11059,50,8,103,Colorado,Rio Blanco County,11,1,373,206,167,183,155,1,1,12,4,0,1,0,0,10,6,190,160,7,6,15,6,3,2,1,0,165,145,153,135,1,1,4,3,0,1,0,0,7,5,158,139,5,5,6,5,2,2,1,0,41,22,30,20,0,0,8,1,0,0,0,0,3,1,32,21,2,1,9,1,1,0,0,0
11060,50,8,103,Colorado,Rio Blanco County,11,2,431,224,207,213,191,2,2,0,1,3,3,0,0,6,10,218,201,5,5,2,5,5,6,0,0,199,181,190,168,1,2,0,0,3,3,0,0,5,8,194,176,4,4,1,3,5,6,0,0,25,26,23,23,1,0,0,1,0,0,0,0,1,2,24,25,1,1,1,2,0,0,0,0
11061,50,8,103,Colorado,Rio Blanco County,11,3,477,240,237,228,222,0,3,2,2,2,0,0,0,8,10,235,232,3,5,4,9,6,1,0,0,206,218,196,205,0,3,2,2,1,0,0,0,7,8,202,213,2,4,4,8,5,1,0,0,34,19,32,17,0,0,0,0,1,0,0,0,1,2,33,19,1,1,0,1,1,0,0,0
11062,50,8,103,Colorado,Rio Blanco County,11,4,449,222,227,201,200,8,6,4,9,0,2,0,1,9,9,207,206,13,11,5,12,5,6,2,2,194,199,174,174,8,6,4,8,0,2,0,1,8,8,179,180,13,11,5,11,4,5,2,1,28,28,27,26,0,0,0,1,0,0,0,0,1,1,28,26,0,0,0,1,1,1,0,1
11063,50,8,103,Colorado,Rio Blanco County,11,5,377,193,184,164,159,12,13,3,4,2,2,0,2,12,4,176,163,15,16,10,5,3,2,1,2,165,162,140,140,12,13,2,2,2,2,0,2,9,3,149,143,15,15,6,3,3,2,1,2,28,22,24,19,0,0,1,2,0,0,0,0,3,1,27,20,0,1,4,2,0,0,0,0
11064,50,8,103,Colorado,Rio Blanco County,11,6,359,184,175,177,162,1,5,1,1,1,1,0,0,4,6,180,168,3,5,5,5,1,3,0,0,153,152,148,143,1,4,1,1,1,1,0,0,2,3,149,146,2,4,3,3,1,2,0,0,31,23,29,19,0,1,0,0,0,0,0,0,2,3,31,22,1,1,2,2,0,1,0,0
11065,50,8,103,Colorado,Rio Blanco County,11,7,441,215,226,200,213,4,2,6,1,0,1,1,0,4,9,204,221,5,6,8,6,1,1,1,1,186,200,177,190,2,1,2,1,0,1,1,0,4,7,181,196,3,5,4,4,1,1,1,1,29,26,23,23,2,1,4,0,0,0,0,0,0,2,23,25,2,1,4,2,0,0,0,0
11066,50,8,103,Colorado,Rio Blanco County,11,8,435,231,204,216,195,4,0,4,3,2,1,0,0,5,5,221,200,5,1,7,6,3,1,0,1,201,175,189,170,4,0,3,2,2,1,0,0,3,2,192,172,5,0,4,3,3,1,0,1,30,29,27,25,0,0,1,1,0,0,0,0,2,3,29,28,0,1,3,3,0,0,0,0
11067,50,8,103,Colorado,Rio Blanco County,11,9,323,171,152,164,141,0,2,5,1,2,2,0,0,0,6,164,146,0,2,5,6,2,4,0,0,143,139,138,128,0,2,3,1,2,2,0,0,0,6,138,133,0,2,3,6,2,4,0,0,28,13,26,13,0,0,2,0,0,0,0,0,0,0,26,13,0,0,2,0,0,0,0,0
11068,50,8,103,Colorado,Rio Blanco County,11,10,353,183,170,170,147,2,1,3,5,1,11,0,0,7,6,176,153,3,3,6,9,4,11,1,0,157,154,146,136,2,1,2,3,1,11,0,0,6,3,151,139,3,2,5,5,3,11,1,0,26,16,24,11,0,0,1,2,0,0,0,0,1,3,25,14,0,1,1,4,1,0,0,0
11069,50,8,103,Colorado,Rio Blanco County,11,11,366,193,173,181,170,2,0,5,2,1,0,0,0,4,1,185,171,2,0,8,2,1,1,1,0,181,161,171,158,2,0,3,2,1,0,0,0,4,1,175,159,2,0,6,2,1,1,1,0,12,12,10,12,0,0,2,0,0,0,0,0,0,0,10,12,0,0,2,0,0,0,0,0
11070,50,8,103,Colorado,Rio Blanco County,11,12,481,232,249,219,239,2,1,4,2,1,2,1,1,5,4,223,243,2,2,8,4,3,3,1,1,207,235,195,226,2,1,4,2,1,2,1,1,4,3,198,229,2,1,7,4,3,3,1,1,25,14,24,13,0,0,0,0,0,0,0,0,1,1,25,14,0,1,1,0,0,0,0,0
11071,50,8,103,Colorado,Rio Blanco County,11,13,486,256,230,245,222,3,0,4,2,0,1,0,0,4,5,249,227,4,2,6,5,1,1,0,0,243,225,234,218,3,0,3,2,0,1,0,0,3,4,237,222,4,2,4,4,1,1,0,0,13,5,11,4,0,0,1,0,0,0,0,0,1,1,12,5,0,0,2,1,0,0,0,0
11072,50,8,103,Colorado,Rio Blanco County,11,14,319,171,148,166,141,0,1,2,3,0,0,0,0,3,3,169,144,1,1,3,5,1,1,0,0,163,143,158,137,0,1,2,2,0,0,0,0,3,3,161,140,1,1,3,4,1,1,0,0,8,5,8,4,0,0,0,1,0,0,0,0,0,0,8,4,0,0,0,1,0,0,0,0
11073,50,8,103,Colorado,Rio Blanco County,11,15,233,113,120,111,116,0,0,1,3,0,0,0,0,1,1,112,116,0,0,2,4,0,1,0,0,105,113,105,112,0,0,0,1,0,0,0,0,0,0,105,112,0,0,0,1,0,0,0,0,8,7,6,4,0,0,1,2,0,0,0,0,1,1,7,4,0,0,2,3,0,1,0,0
11074,50,8,103,Colorado,Rio Blanco County,11,16,187,98,89,97,86,0,0,1,0,0,0,0,0,0,3,97,89,0,0,1,2,0,1,0,0,94,85,94,82,0,0,0,0,0,0,0,0,0,3,94,85,0,0,0,2,0,1,0,0,4,4,3,4,0,0,1,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0
11075,50,8,103,Colorado,Rio Blanco County,11,17,120,55,65,54,62,0,0,1,0,0,0,0,1,0,2,54,64,0,0,1,2,0,0,0,1,55,61,54,59,0,0,1,0,0,0,0,1,0,1,54,60,0,0,1,1,0,0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0
11076,50,8,103,Colorado,Rio Blanco County,11,18,126,50,76,47,76,1,0,0,0,0,0,0,0,2,0,49,76,1,0,2,0,0,0,0,0,49,70,46,70,1,0,0,0,0,0,0,0,2,0,48,70,1,0,2,0,0,0,0,0,1,6,1,6,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
11267,50,8,105,Colorado,Rio Grande County,11,0,11250,5624,5626,5192,5216,68,47,191,197,30,41,3,5,140,120,5318,5328,106,80,276,267,56,63,13,9,3137,3165,2930,2971,44,26,71,71,23,27,2,4,67,66,2989,3032,68,41,101,105,40,45,9,8,2487,2461,2262,2245,24,21,120,126,7,14,1,1,73,54,2329,2296,38,39,175,162,16,18,4,1
11268,50,8,105,Colorado,Rio Grande County,11,1,659,330,329,289,285,4,9,17,20,1,6,0,0,19,9,305,293,11,13,26,24,4,8,3,0,180,174,160,158,2,5,6,4,1,3,0,0,11,4,170,161,6,7,11,5,3,5,1,0,150,155,129,127,2,4,11,16,0,3,0,0,8,5,135,132,5,6,15,19,1,3,2,0
11269,50,8,105,Colorado,Rio Grande County,11,2,703,346,357,307,321,5,7,9,17,4,2,0,2,21,8,325,329,14,11,19,19,8,4,2,2,161,172,138,159,2,2,2,4,2,1,0,2,17,4,152,163,9,4,10,4,6,3,2,2,185,185,169,162,3,5,7,13,2,1,0,0,4,4,173,166,5,7,9,15,2,1,0,0
11270,50,8,105,Colorado,Rio Grande County,11,3,737,371,366,338,333,3,6,13,12,3,1,0,0,14,14,351,345,6,9,24,23,5,2,1,1,171,150,156,134,1,4,6,3,3,1,0,0,5,8,160,141,3,5,9,9,5,2,1,1,200,216,182,199,2,2,7,9,0,0,0,0,9,6,191,204,3,4,15,14,0,0,0,0
11271,50,8,105,Colorado,Rio Grande County,11,4,729,390,339,352,315,6,5,15,10,4,2,0,0,13,7,362,322,11,8,21,12,7,4,2,0,173,147,155,138,3,2,7,2,4,1,0,0,4,4,157,142,6,3,8,3,5,3,1,0,217,192,197,177,3,3,8,8,0,1,0,0,9,3,205,180,5,5,13,9,2,1,1,0
11272,50,8,105,Colorado,Rio Grande County,11,5,606,326,280,292,251,4,4,16,10,1,4,0,0,13,11,305,261,7,9,24,14,3,5,0,2,134,127,118,112,1,3,8,5,1,1,0,0,6,6,124,118,2,5,11,7,3,1,0,2,192,153,174,139,3,1,8,5,0,3,0,0,7,5,181,143,5,4,13,7,0,4,0,0
11273,50,8,105,Colorado,Rio Grande County,11,6,696,340,356,315,324,9,4,12,18,0,5,0,1,4,4,319,328,12,4,14,19,0,8,0,1,166,155,154,141,5,2,5,6,0,4,0,1,2,1,156,142,7,2,5,6,0,5,0,1,174,201,161,183,4,2,7,12,0,1,0,0,2,3,163,186,5,2,9,13,0,3,0,0
11274,50,8,105,Colorado,Rio Grande County,11,7,685,357,328,332,305,6,2,8,7,2,2,0,0,9,12,341,316,8,4,15,16,3,3,0,1,165,160,158,148,2,1,2,3,1,2,0,0,2,6,160,153,3,3,2,7,2,2,0,1,192,168,174,157,4,1,6,4,1,0,0,0,7,6,181,163,5,1,13,9,1,1,0,0
11275,50,8,105,Colorado,Rio Grande County,11,8,695,362,333,329,307,7,1,13,16,2,2,2,0,9,7,338,314,8,3,21,20,2,3,2,0,194,182,177,172,7,1,4,5,2,0,1,0,3,4,180,176,8,2,6,7,2,1,1,0,168,151,152,135,0,0,9,11,0,2,1,0,6,3,158,138,0,1,15,13,0,2,1,0
11276,50,8,105,Colorado,Rio Grande County,11,9,618,318,300,293,274,5,2,11,12,2,3,0,0,7,9,300,282,7,3,15,20,3,4,0,0,168,167,151,155,4,2,6,6,2,2,0,0,5,2,156,156,6,2,8,8,3,3,0,0,150,133,142,119,1,0,5,6,0,1,0,0,2,7,144,126,1,1,7,12,0,1,0,0
11277,50,8,105,Colorado,Rio Grande County,11,10,571,261,310,242,293,6,0,6,10,1,3,0,0,6,4,246,297,6,1,10,12,4,4,1,0,147,172,137,160,6,0,3,7,0,1,0,0,1,4,137,164,6,1,3,9,1,2,1,0,114,138,105,133,0,0,3,3,1,2,0,0,5,0,109,133,0,0,7,3,3,2,0,0
11278,50,8,105,Colorado,Rio Grande County,11,11,653,318,335,295,315,3,3,17,10,0,1,0,0,3,6,297,321,4,4,19,15,1,1,0,0,179,191,169,182,1,1,8,4,0,1,0,0,1,3,170,185,1,1,9,7,0,1,0,0,139,144,126,133,2,2,9,6,0,0,0,0,2,3,127,136,3,3,10,8,1,0,0,0
11279,50,8,105,Colorado,Rio Grande County,11,12,769,379,390,349,366,2,1,24,16,1,3,0,0,3,4,352,370,2,1,25,17,2,6,1,0,237,233,227,220,2,1,4,5,1,3,0,0,3,4,230,224,2,1,5,6,2,6,1,0,142,157,122,146,0,0,20,11,0,0,0,0,0,0,122,146,0,0,20,11,0,0,0,0
11280,50,8,105,Colorado,Rio Grande County,11,13,853,427,426,405,397,2,1,12,18,4,3,0,1,4,6,408,403,3,3,15,22,5,3,0,1,278,298,269,281,2,1,2,8,3,3,0,0,2,5,271,286,3,2,3,12,3,3,0,0,149,128,136,116,0,0,10,10,1,0,0,1,2,1,137,117,0,1,12,10,2,0,0,1
11281,50,8,105,Colorado,Rio Grande County,11,14,761,389,372,368,357,4,1,7,9,3,1,1,0,6,4,374,361,4,1,11,11,5,3,1,0,285,249,273,241,4,0,3,4,3,1,1,0,1,3,274,244,4,0,4,5,3,3,1,0,104,123,95,116,0,1,4,5,0,0,0,0,5,1,100,117,0,1,7,6,2,0,0,0
11282,50,8,105,Colorado,Rio Grande County,11,15,568,265,303,254,286,1,1,4,6,1,0,0,1,5,9,259,293,2,5,7,12,2,2,0,1,174,232,170,224,1,1,1,2,0,0,0,1,2,4,172,227,1,2,2,4,1,2,0,1,91,71,84,62,0,0,3,4,1,0,0,0,3,5,87,66,1,3,5,8,1,0,0,0
11283,50,8,105,Colorado,Rio Grande County,11,16,430,225,205,219,203,0,0,5,1,0,0,0,0,1,1,220,204,0,0,6,2,0,0,0,0,181,145,177,145,0,0,4,0,0,0,0,0,0,0,177,145,0,0,4,0,0,0,0,0,44,60,42,58,0,0,1,1,0,0,0,0,1,1,43,59,0,0,2,2,0,0,0,0
11284,50,8,105,Colorado,Rio Grande County,11,17,229,104,125,100,115,0,0,1,5,0,0,0,0,3,5,103,120,0,1,3,9,1,0,0,0,61,86,59,79,0,0,0,3,0,0,0,0,2,4,61,83,0,1,1,6,1,0,0,0,43,39,41,36,0,0,1,2,0,0,0,0,1,1,42,37,0,0,2,3,0,0,0,0
11285,50,8,105,Colorado,Rio Grande County,11,18,288,116,172,113,169,1,0,1,0,1,3,0,0,0,0,113,169,1,0,1,0,1,3,0,0,83,125,82,122,1,0,0,0,0,3,0,0,0,0,82,122,1,0,0,0,0,3,0,0,33,47,31,47,0,0,1,0,1,0,0,0,0,0,31,47,0,0,1,0,1,0,0,0
11476,50,8,107,Colorado,Routt County,11,0,25733,13399,12334,12870,11788,148,89,92,70,79,158,14,12,196,217,13038,11985,199,148,175,160,155,236,34,29,12479,11446,12064,10989,137,86,46,36,71,151,12,10,149,174,12192,11148,178,129,97,101,138,223,27,26,920,888,806,799,11,3,46,34,8,7,2,2,47,43,846,837,21,19,78,59,17,13,7,3
11477,50,8,107,Colorado,Routt County,11,1,1166,569,597,525,530,9,5,6,8,2,37,1,0,26,17,546,546,18,14,11,11,16,44,4,0,469,528,435,470,9,5,1,3,2,37,1,0,21,13,452,482,16,11,4,5,15,44,3,0,100,69,90,60,0,0,5,5,0,0,0,0,5,4,94,64,2,3,7,6,1,0,1,0
